CodMun,UF,Cod UF,Mun,Pop estimada 2021,Faixa_pop,Regiao,Mpeg02,Mpeg03,Mpeg04,Mpeg05,Mpeg051,Mpeg06
2201903,PI,22,Bom Jesus,25584,4 - 20001 até 50000,2 - Nordeste,Não,Masculino,33,Branca,Não,Ensino superior completo
2201919,PI,22,Bom Princípio do Piauí,5670,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,23,Branca,Sim,Ensino superior incompleto
2201929,PI,22,Bonfim do Piauí,5700,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,42,Parda,Sim,Ensino superior completo
2201945,PI,22,Boqueirão do Piauí,6443,2 - 5001 até 10000,2 - Nordeste,Sim,Feminino,37,Parda,Não,Especialização
2201960,PI,22,Brasileira,8364,2 - 5001 até 10000,2 - Nordeste,Sim,Feminino,50,Branca,Não,Mestrado
2201988,PI,22,Brejo do Piauí,3824,1 - Até 5000,2 - Nordeste,Não,Masculino,45,Preta,Não,Ensino médio (2º Grau) completo
2202000,PI,22,Buriti dos Lopes,19832,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,37,Branca,Não,Especialização
2202026,PI,22,Buriti dos Montes,8282,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,35,Branca,Sim,Ensino médio (2º Grau) completo
2202059,PI,22,Cabeceiras do Piauí,10671,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,37,Preta,Não,Ensino superior completo
2202075,PI,22,Cajazeiras do Piauí,3586,1 - Até 5000,2 - Nordeste,Não,Masculino,48,Preta,Não,Ensino superior completo
2202083,PI,22,Cajueiro da Praia,7704,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,31,Parda,Sim,Ensino superior completo
2202091,PI,22,Caldeirão Grande do Piauí,5786,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,24,Parda,Não,Ensino superior completo
2202109,PI,22,Campinas do Piauí,5628,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,34,Parda,Sim,Especialização
2202117,PI,22,Campo Alegre do Fidalgo,5093,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,64,Parda,Sim,Ensino fundamental (1º Grau) incompleto
2202133,PI,22,Campo Grande do Piauí,5987,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,64,Parda,Não,Especialização
2202174,PI,22,Campo Largo do Piauí,7342,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,41,Parda,Não,Ensino superior completo
2202208,PI,22,Campo Maior,46950,4 - 20001 até 50000,2 - Nordeste,Não,Masculino,62,Parda,Não,Ensino superior completo
2202251,PI,22,Canavieira,3938,1 - Até 5000,2 - Nordeste,Sim,Masculino,69,Parda,Não,Ensino médio (2º Grau) completo
2202307,PI,22,Canto do Buriti,21326,4 - 20001 até 50000,2 - Nordeste,Não,Masculino,36,Parda,Não,Ensino superior completo
2202406,PI,22,Capitão de Campos,11471,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,58,Parda,Não,Ensino médio (2º Grau) completo
2202455,PI,22,Capitão Gervásio Oliveira,4127,1 - Até 5000,2 - Nordeste,Sim,Feminino,37,Branca,Não,Ensino superior completo
2202505,PI,22,Caracol,11009,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,55,Branca,Não,Ensino superior completo
2202539,PI,22,Caraúbas do Piauí,5910,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,50,Branca,Sim,Ensino fundamental ( 1º Grau) completo
2202554,PI,22,Caridade do Piauí,5102,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,39,Branca,Sim,Ensino superior completo
2202604,PI,22,Castelo do Piauí,19716,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,40,Parda,Não,Ensino superior completo
2202653,PI,22,Caxingó,5477,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,35,Parda,Não,Ensino superior completo
2202703,PI,22,Cocal,27901,4 - 20001 até 50000,2 - Nordeste,Não,Masculino,42,Branca,Sim,Ensino superior incompleto
2202711,PI,22,Cocal de Telha,4908,1 - Até 5000,2 - Nordeste,Não,Feminino,42,Branca,Não,Ensino médio (2º Grau) completo
2202729,PI,22,Cocal dos Alves,6180,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,52,Parda,Sim,Ensino superior incompleto
2202737,PI,22,Coivaras,4044,1 - Até 5000,2 - Nordeste,Sim,Masculino,53,Parda,Não,Especialização
2202752,PI,22,Colônia do Gurguéia,6545,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,50,Parda,Não,Ensino fundamental (1º Grau) incompleto
2202778,PI,22,Colônia do Piauí,7665,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,28,Branca,Não,Ensino superior completo
2202802,PI,22,Conceição do Canindé,4811,1 - Até 5000,2 - Nordeste,Sim,Masculino,63,Branca,Sim,Ensino médio (2º Grau) completo
2202851,PI,22,Coronel José Dias,4688,1 - Até 5000,2 - Nordeste,Não,Masculino,33,Branca,Não,Ensino médio (2º Grau) completo
2202901,PI,22,Corrente,26771,4 - 20001 até 50000,2 - Nordeste,Sim,Masculino,57,Parda,Não,Ensino médio (2º Grau) completo
2203008,PI,22,Cristalândia do Piauí,8350,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,42,Parda,Não,Ensino superior completo
2203107,PI,22,Cristino Castro,10464,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,29,Parda,Não,Ensino superior completo
2203206,PI,22,Curimatá,11461,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,49,Branca,Não,Ensino superior incompleto
2203230,PI,22,Currais,4982,1 - Até 5000,2 - Nordeste,Não,Masculino,38,Branca,Não,Especialização
2203255,PI,22,Curralinhos,4475,1 - Até 5000,2 - Nordeste,Não,Masculino,31,Parda,Não,Ensino superior incompleto
2203271,PI,22,Curral Novo do Piauí,5390,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,34,Parda,Não,Ensino médio (2º Grau) completo
2203305,PI,22,Demerval Lobão,13862,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,35,Parda,Não,Ensino superior completo
2203354,PI,22,Dirceu Arcoverde,7046,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,52,Parda,Não,Ensino fundamental ( 1º Grau) completo
2203404,PI,22,Dom Expedito Lopes,6940,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,60,Branca,Sim,Mestrado
2203420,PI,22,Domingos Mourão,4352,1 - Até 5000,2 - Nordeste,Não,Feminino,58,Branca,Não,Especialização
2203453,PI,22,Dom Inocêncio,9574,2 - 5001 até 10000,2 - Nordeste,Sim,Feminino,69,Branca,Não,Ensino médio (2º Grau) completo
2203503,PI,22,Elesbão Veloso,14550,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,34,Branca,Não,Ensino superior completo
2203602,PI,22,Eliseu Martins,4943,1 - Até 5000,2 - Nordeste,Não,Masculino,48,Parda,Não,Ensino superior completo
2203701,PI,22,Esperantina,39953,4 - 20001 até 50000,2 - Nordeste,Não,Feminino,47,Branca,Não,Ensino superior completo
2203750,PI,22,Fartura do Piauí,5330,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,54,Preta,Não,Ensino médio (2º Grau) completo
2203800,PI,22,Flores do Piauí,4461,1 - Até 5000,2 - Nordeste,Não,Masculino,49,Parda,Sim,Ensino fundamental (1º Grau) incompleto
2203859,PI,22,Floresta do Piauí,2561,1 - Até 5000,2 - Nordeste,Sim,Masculino,43,Parda,Sim,Ensino médio (2º Grau) completo
2203909,PI,22,Floriano,60111,5 - 50001 até 100000,2 - Nordeste,Sim,Masculino,51,Preta,Não,Ensino médio (2º Grau) completo
2204006,PI,22,Francinópolis,5345,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,46,Parda,Não,Especialização
2204105,PI,22,Francisco Ayres,4300,1 - Até 5000,2 - Nordeste,Não,Feminino,41,Parda,Não,Ensino superior completo
2204154,PI,22,Francisco Macedo,3216,1 - Até 5000,2 - Nordeste,Não,Masculino,32,Branca,Não,Ensino superior completo
2204204,PI,22,Francisco Santos,9423,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,46,Parda,Não,Especialização
2204303,PI,22,Fronteiras,11690,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,57,Amarela,Não,Ensino médio (2º Grau) completo
2204352,PI,22,Geminiano,5477,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,56,Parda,Sim,Ensino fundamental ( 1º Grau) completo
2204402,PI,22,Gilbués,10698,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,38,Branca,Não,Ensino superior incompleto
2204501,PI,22,Guadalupe,10496,3 - 10001 até 20000,2 - Nordeste,Sim,Feminino,54,Branca,Não,Ensino médio (2º Grau) completo
2204550,PI,22,Guaribas,4573,1 - Até 5000,2 - Nordeste,Não,Masculino,41,Parda,Sim,Ensino médio (2º Grau) completo
2204600,PI,22,Hugo Napoleão,3880,1 - Até 5000,2 - Nordeste,Não,Masculino,42,Parda,Não,Mestrado
2204659,PI,22,Ilha Grande,9487,2 - 5001 até 10000,2 - Nordeste,Não,Feminino,57,Parda,Não,Ensino superior completo
2204709,PI,22,Inhuma,15330,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,52,Parda,Não,Especialização
2204808,PI,22,Ipiranga do Piauí,9863,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,42,Branca,Não,Mestrado
2204907,PI,22,Isaías Coelho,8582,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,50,Branca,Não,Ensino superior completo
2205003,PI,22,Itainópolis,11571,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,50,Branca,Não,Ensino superior completo
2205102,PI,22,Itaueira,11037,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,65,Branca,Sim,Especialização
2205151,PI,22,Jacobina do Piauí,5718,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,37,Branca,Não,Ensino médio (2º Grau) completo
2205201,PI,22,Jaicós,19233,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,42,Parda,Não,Ensino superior incompleto
2205250,PI,22,Jardim do Mulato,4522,1 - Até 5000,2 - Nordeste,Não,Masculino,42,Parda,Sim,Ensino médio (2º Grau) completo
2205276,PI,22,Jatobá do Piauí,4885,1 - Até 5000,2 - Nordeste,Não,Masculino,44,Parda,Não,Ensino médio (2º Grau) completo
2205300,PI,22,Jerumenha,4443,1 - Até 5000,2 - Nordeste,Não,Masculino,36,Parda,Sim,Ensino médio (2º Grau) completo
2205359,PI,22,João Costa,3003,1 - Até 5000,2 - Nordeste,Não,Masculino,60,Branca,Sim,Ensino fundamental ( 1º Grau) completo
2205409,PI,22,Joaquim Pires,14396,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,62,Parda,Não,Ensino médio (2º Grau) completo
2205458,PI,22,Joca Marques,5488,2 - 5001 até 10000,2 - Nordeste,Não,Feminino,29,Branca,Sim,Ensino superior incompleto
2205508,PI,22,José de Freitas,39457,4 - 20001 até 50000,2 - Nordeste,Sim,Masculino,44,Parda,Não,Ensino superior incompleto
2205516,PI,22,Juazeiro do Piauí,5491,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,56,Branca,Não,Ensino fundamental ( 1º Grau) completo
2205524,PI,22,Júlio Borges,5653,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,39,Branca,Sim,Ensino superior completo
2205532,PI,22,Jurema,4790,1 - Até 5000,2 - Nordeste,Sim,Feminino,32,Parda,Não,Ensino superior completo
2205540,PI,22,Lagoinha do Piauí,2870,1 - Até 5000,2 - Nordeste,Não,Feminino,37,Branca,Sim,Ensino superior completo
2205557,PI,22,Lagoa Alegre,8610,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,48,Parda,Não,Ensino médio (2º Grau) incompleto
2205565,PI,22,Lagoa do Barro do Piauí,4658,1 - Até 5000,2 - Nordeste,Sim,Masculino,36,Parda,Não,Ensino médio (2º Grau) completo
2205573,PI,22,Lagoa de São Francisco,6795,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,40,Parda,Não,Ensino superior incompleto
2205581,PI,22,Lagoa do Piauí,4086,1 - Até 5000,2 - Nordeste,Não,Masculino,26,Parda,Sim,Ensino superior completo
2205599,PI,22,Lagoa do Sítio,5219,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,25,Branca,Não,Ensino superior completo
2205607,PI,22,Landri Sales,5272,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,53,Parda,Sim,Ensino superior completo
2205706,PI,22,Luís Correia,30558,4 - 20001 até 50000,2 - Nordeste,Não,Feminino,52,Branca,Não,Ensino superior completo
2205805,PI,22,Luzilândia,25521,4 - 20001 até 50000,2 - Nordeste,Não,Feminino,43,Branca,Não,Especialização
2205854,PI,22,Madeiro,8372,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,43,Branca,Sim,Ensino médio (2º Grau) completo
2205904,PI,22,Manoel Emídio,5352,2 - 5001 até 10000,2 - Nordeste,Não,Feminino,49,Parda,Sim,Ensino superior completo
2205953,PI,22,Marcolândia,8590,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,41,Parda,Não,Especialização
2206001,PI,22,Marcos Parente,4546,1 - Até 5000,2 - Nordeste,Não,Masculino,48,Parda,Não,Doutorado
2206050,PI,22,Massapê do Piauí,6456,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,38,Branca,Não,Ensino superior completo
2206100,PI,22,Matias Olímpio,10979,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,52,Parda,Não,Ensino fundamental (1º Grau) incompleto
2206209,PI,22,Miguel Alves,33901,4 - 20001 até 50000,2 - Nordeste,Não,Masculino,35,Parda,Não,Ensino médio (2º Grau) completo
2206308,PI,22,Miguel Leão,1239,1 - Até 5000,2 - Nordeste,Sim,Masculino,39,Branca,Sim,Ensino superior completo
2206357,PI,22,Milton Brandão,6603,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,60,Branca,Não,Ensino médio (2º Grau) completo
2206407,PI,22,Monsenhor Gil,10563,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,59,Parda,Não,Ensino superior completo
2206506,PI,22,Monsenhor Hipólito,7785,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,56,Branca,Sim,Especialização
2206605,PI,22,Monte Alegre do Piauí,10618,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,51,Parda,Não,Ensino médio (2º Grau) completo
2206654,PI,22,Morro Cabeça no Tempo,4527,1 - Até 5000,2 - Nordeste,Não,Masculino,42,Parda,Não,Ensino superior completo
2206670,PI,22,Morro do Chapéu do Piauí,6825,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,58,Branca,Não,Ensino médio (2º Grau) completo
2206696,PI,22,Murici dos Portelas,9258,2 - 5001 até 10000,2 - Nordeste,Não,Feminino,37,Parda,Não,Doutorado
2206704,PI,22,Nazaré do Piauí,7307,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,57,Parda,Não,Ensino fundamental ( 1º Grau) completo
2206720,PI,22,Nazária,8632,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,50,Branca,Não,Especialização
2206753,PI,22,Nossa Senhora de Nazaré,4911,1 - Até 5000,2 - Nordeste,Não,Masculino,45,Parda,Não,Especialização
2206803,PI,22,Nossa Senhora dos Remédios,8751,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,31,Branca,Não,Ensino superior completo
2206902,PI,22,Novo Oriente do Piauí,6548,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,57,Branca,Sim,Especialização
2206951,PI,22,Novo Santo Antônio,3014,1 - Até 5000,2 - Nordeste,Não,Feminino,45,Parda,Não,Ensino superior completo
2207009,PI,22,Oeiras,37138,4 - 20001 até 50000,2 - Nordeste,Sim,Masculino,54,Branca,Não,Ensino superior incompleto
2207108,PI,22,Olho DÁgua do Piauí,2477,1 - Até 5000,2 - Nordeste,Não,Masculino,67,Parda,Sim,Ensino superior completo
2207207,PI,22,Padre Marcos,6879,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,39,Parda,Sim,Especialização
2207306,PI,22,Paes Landim,4124,1 - Até 5000,2 - Nordeste,Não,Masculino,34,Branca,Não,Doutorado
2207355,PI,22,Pajeú do Piauí,3416,1 - Até 5000,2 - Nordeste,Não,Masculino,37,Parda,Não,Ensino superior completo
2207405,PI,22,Palmeira do Piauí,5029,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,57,Branca,Não,Ensino médio (2º Grau) completo
2207504,PI,22,Palmeirais,14633,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,64,Parda,Não,Ensino médio (2º Grau) completo
2207553,PI,22,Paquetá,3931,1 - Até 5000,2 - Nordeste,Sim,Masculino,34,Parda,Não,Especialização
2207603,PI,22,Parnaguá,10846,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,50,Parda,Não,Ensino médio (2º Grau) completo
2207702,PI,22,Parnaíba,153863,6 - 100001 até 500000,2 - Nordeste,Sim,Masculino,79,Branca,Não,Doutorado
2207751,PI,22,Passagem Franca do Piauí,4331,1 - Até 5000,2 - Nordeste,Não,Masculino,29,Branca,Não,Ensino superior incompleto
2207777,PI,22,Patos do Piauí,6420,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,52,Branca,Não,Ensino superior completo
2207793,PI,22,Pau DArco do Piauí,4084,1 - Até 5000,2 - Nordeste,Sim,Masculino,48,Parda,Não,Ensino médio (2º Grau) completo
2207801,PI,22,Paulistana,20583,4 - 20001 até 50000,2 - Nordeste,Não,Masculino,60,Branca,Não,Ensino superior incompleto
2207850,PI,22,Pavussu,3662,1 - Até 5000,2 - Nordeste,Sim,Masculino,43,Parda,Não,Ensino fundamental (1º Grau) incompleto
2207900,PI,22,Pedro II,38812,4 - 20001 até 50000,2 - Nordeste,Sim,Masculino,65,Branca,Sim,Ensino fundamental ( 1º Grau) completo
2207934,PI,22,Pedro Laurentino,2551,1 - Até 5000,2 - Nordeste,Sim,Masculino,49,Branca,Não,Ensino fundamental (1º Grau) incompleto
2207959,PI,22,Nova Santa Rita,4392,1 - Até 5000,2 - Nordeste,Não,Masculino,38,Branca,Não,Ensino médio (2º Grau) completo
2208007,PI,22,Picos,78627,5 - 50001 até 100000,2 - Nordeste,Não,Masculino,74,Parda,Não,Ensino fundamental (1º Grau) incompleto
2208106,PI,22,Pimenteiras,12150,3 - 10001 até 20000,2 - Nordeste,Não,Feminino,59,Parda,Sim,Ensino superior completo
2208205,PI,22,Pio IX,18492,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,55,Parda,Sim,Ensino fundamental ( 1º Grau) completo
2208304,PI,22,Piracuruca,28952,4 - 20001 até 50000,2 - Nordeste,Não,Masculino,51,Parda,Sim,Ensino médio (2º Grau) completo
2208403,PI,22,Piripiri,63829,5 - 50001 até 100000,2 - Nordeste,Não,Feminino,44,Branca,Não,Ensino superior completo
2208502,PI,22,Porto,12646,3 - 10001 até 20000,2 - Nordeste,Sim,Masculino,62,Branca,Não,Ensino superior completo
2208551,PI,22,Porto Alegre do Piauí,2728,1 - Até 5000,2 - Nordeste,Sim,Masculino,47,Branca,Não,Ensino superior completo
2208601,PI,22,Prata do Piauí,3149,1 - Até 5000,2 - Nordeste,Não,Masculino,49,Parda,Não,Ensino fundamental (1º Grau) incompleto
2208650,PI,22,Queimada Nova,9041,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,66,Branca,Não,Ensino fundamental (1º Grau) incompleto
2208700,PI,22,Redenção do Gurguéia,8814,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,43,Parda,Não,Ensino superior completo
2208809,PI,22,Regeneração,17979,3 - 10001 até 20000,2 - Nordeste,Não,Masculino,61,Preta,Sim,Ensino médio (2º Grau) completo
2208858,PI,22,Riacho Frio,4306,1 - Até 5000,2 - Nordeste,Não,Masculino,44,Branca,Não,Ensino superior completo
2208874,PI,22,Ribeira do Piauí,4499,1 - Até 5000,2 - Nordeste,Não,Masculino,43,Parda,Sim,Ensino médio (2º Grau) completo
2208908,PI,22,Ribeiro Gonçalves,7408,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,44,Parda,Não,Ensino superior completo
2209005,PI,22,Rio Grande do Piauí,6434,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,49,Branca,Não,Ensino superior completo
2209104,PI,22,Santa Cruz do Piauí,6254,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,36,Parda,Não,Ensino superior incompleto
2209153,PI,22,Santa Cruz dos Milagres,4046,1 - Até 5000,2 - Nordeste,Sim,Masculino,37,Branca,Sim,Especialização
2209203,PI,22,Santa Filomena,6256,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,58,Parda,Não,Especialização
2209302,PI,22,Santa Luz,5903,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,70,Branca,Não,Especialização
2209351,PI,22,Santana do Piauí,4650,1 - Até 5000,2 - Nordeste,Sim,Feminino,53,Parda,Não,Ensino superior completo
2209377,PI,22,Santa Rosa do Piauí,5254,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,56,Preta,Não,Mestrado
2209401,PI,22,Santo Antônio de Lisboa,6466,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,38,Branca,Não,Especialização
2209450,PI,22,Santo Antônio dos Milagres,2172,1 - Até 5000,2 - Nordeste,Não,Masculino,41,Parda,Sim,Ensino superior completo
2209500,PI,22,Santo Inácio do Piauí,3809,1 - Até 5000,2 - Nordeste,Sim,Masculino,35,Branca,Não,Ensino médio (2º Grau) completo
2209559,PI,22,São Braz do Piauí,4454,1 - Até 5000,2 - Nordeste,Não,Feminino,29,Parda,Sim,Especialização
2209609,PI,22,São Félix do Piauí,2923,1 - Até 5000,2 - Nordeste,Sim,Masculino,64,Parda,Não,Ensino superior incompleto
2209658,PI,22,São Francisco de Assis do Piauí,5801,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,46,Branca,Não,Ensino médio (2º Grau) completo
2209708,PI,22,São Francisco do Piauí,6417,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,64,Parda,Não,Ensino médio (2º Grau) completo
2209757,PI,22,São Gonçalo do Gurguéia,3071,1 - Até 5000,2 - Nordeste,Sim,Masculino,53,Parda,Sim,Ensino superior completo
2209807,PI,22,São Gonçalo do Piauí,5044,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,35,Branca,Não,Ensino superior completo
2209856,PI,22,São João da Canabrava,4619,1 - Até 5000,2 - Nordeste,Não,Masculino,45,Branca,Não,Ensino médio (2º Grau) completo
2209872,PI,22,São João da Fronteira,6084,2 - 5001 até 10000,2 - Nordeste,Sim,Masculino,52,Preta,Não,Ensino fundamental ( 1º Grau) completo
2209906,PI,22,São João da Serra,6106,2 - 5001 até 10000,2 - Nordeste,Não,Masculino,52,Preta,Não,Ensino médio (2º Grau) completo
2209955,PI,22,São João da Varjota,4856,1 - Até 5000,2 - Nordeste,Não,Masculino,44,Branca,Não,Ensino superior completo
